isolate_code,study,genus,species,name,group,temperature,r
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.344388021
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.362031491
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.437372166
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.474433896
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.551727894
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.610105544
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.619220359
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.6465552
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.67653159
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.690056086
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.848381551
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.920292365
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.934758914
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.953262774
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,0.957318276
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,0.964441397
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,0.979385851
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.00851539
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.035464393
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.199205936
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.228166794
548,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.35239571
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.066689297
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.124646183
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.218223028
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.228629389
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.283274185
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.291913428
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.327177697
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.381050384
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.393712675
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.399264766
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.402811648
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,0.440260857
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.458018052
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.601965655
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.636897801
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.692829937
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.708691695
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.785865047
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.084384335
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.12121252
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.131469702
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.140477428
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.142381488
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.143174191
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.151485837
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.155629037
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.276361133
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.341340563
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.484783954
549,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.514973718
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.034123355
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.101690631
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.196889813
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.228211736
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.236442438
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.264163784
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.347868531
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.380993934
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.382965142
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.395872115
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.402300728
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.469988122
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.609754482
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.613385061
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.640852267
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.651833385
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.834786504
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.873696344
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.014038069
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.040907146
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.045275099
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.072992152
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.076351185
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.120324474
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.164481857
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.174714685
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.176700694
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.17676551
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.253009346
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.265768879
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.310131434
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.321225577
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.34495438
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.428392994
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.455720997
550,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.473152574
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.129251437
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.269645038
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.360803777
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.418421998
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.463260233
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.464409087
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.496399831
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.503041638
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.531668883
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.55921805
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.564313581
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.583251804
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.644140783
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.687342672
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.750179007
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.764552333
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.090603796
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.097020668
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.123517294
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.135855979
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.141789745
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.187400534
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.232339669
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.27204321
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.280351349
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.299471017
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.354275337
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.357282389
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.36053481
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.405479642
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.410051118
551,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.452147814
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.418497375
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.43881542
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.474227836
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.522097973
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.531267448
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.575550473
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.576054286
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.609719256
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.617178273
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,32.5,0.620415716
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,10,0.623323706
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.657454498
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.728664088
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.730451447
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.77190319
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,15,0.858344743
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.075559369
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.102275109
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.10796384
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.127781566
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.137755056
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.142238981
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,20,1.188255939
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.241704402
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.286200754
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.298038147
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.325459022
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.374708767
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.377404358
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.40253543
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,25,1.470501567
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.528240011
552,Boyd et al. (2013),Thalassiosira,pseudonana,Thalassiosira pseudonana,diatoms,30,1.549659464
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,10,0.21
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,10,0.22
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,25,0.25
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,15,0.54
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,15,0.55
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,15,0.56
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,20,0.64
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,20,0.67
553,Boyd et al. (2013),Conticribra,weissflogii,Conticribra weissflogii,diatoms,20,0.7
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.188096758
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.188942881
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.216239536
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.218777904
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.224148944
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.227128767
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.230071803
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.234854235
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.261856586
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.289300393
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.312108918
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.316928139
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.325941185
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.326345852
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.334586352
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.351876685
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.357836332
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.358130636
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.371889327
554,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.381123101
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.154766881
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.169482059
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.190377611
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.224663975
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.232242291
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.233014838
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.262481981
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.278043282
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.279367648
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.28183244
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.287129904
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.290919062
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.308871579
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.309423398
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.31707529
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.33462314
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.347646072
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.359896457
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.362876281
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,20,0.363501676
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.411693883
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.437739747
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.460621848
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.477470727
555,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,25,0.516318796
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.062355565
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.066806907
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.073502312
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.074054132
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,33,0.130781141
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.145533107
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.147409292
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.180518442
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,30,0.193283858
556,Boyd et al. (2013),Akashiwo,sanguinea,Akashiwo sanguinea,dinoflagellates,15,0.195270407
